job_id,skill,proficiency
J1176,PLC Programming,Intermediate
J1176,Microprocessors,Beginner
J1176,Grid Integration,Beginner
J1177,Kubernetes,Advanced
J1177,Inventory Management,Advanced
J1177,SQL,Advanced
J1177,Logistics Analytics,Advanced
J1178,PLC Programming,Advanced
J1178,Solar PV Design,Beginner
J1178,Microprocessors,Beginner
J1179,Grid Integration,Beginner
J1179,PLC Programming,Advanced
J1179,Git,Advanced
J1179,Microprocessors,Intermediate
J1179,React,Beginner
J1180,Data Structures,Advanced
J1180,Node.js,Beginner
J1180,Logistics Analytics,Beginner
J1180,React,Intermediate
J1180,Battery Management Systems,Advanced
J1181,Quantum Computing Basics,Advanced
J1181,Electric Powertrain,Beginner
J1181,AWS,Intermediate
J1181,Logistics Analytics,Beginner
J1182,Electric Powertrain,Beginner
J1182,Digital Electronics,Intermediate
J1182,Quantum Computing Basics,Advanced
J1182,Kubernetes,Beginner
J1182,Docker,Intermediate
J1183,Predictive Maintenance,Intermediate
J1183,C++,Intermediate
J1183,Quantum Computing Basics,Advanced
J1184,Robotics Troubleshooting,Intermediate
J1184,Git,Beginner
J1184,Node.js,Intermediate
J1185,Solar PV Design,Beginner
J1185,Electric Powertrain,Beginner
J1185,C++,Intermediate
J1185,Battery Management Systems,Intermediate
J1185,Robotics Troubleshooting,Advanced
J1186,Data Structures,Advanced
J1186,Solar PV Design,Intermediate
J1186,Inventory Management,Beginner
J1187,FastAPI,Beginner
J1187,Python,Intermediate
J1187,Microprocessors,Intermediate
J1188,Data Structures,Advanced
J1188,C++,Advanced
J1188,IoT Sensors,Intermediate
J1188,Python,Intermediate
J1188,SEO/SEM,Intermediate
J1189,Robotics Troubleshooting,Beginner
J1189,Battery Management Systems,Beginner
J1189,SAP EWM,Beginner
J1189,Git,Intermediate
J1189,React,Intermediate
J1190,C++,Advanced
J1190,Inventory Management,Beginner
J1190,Content Strategy,Beginner
J1190,IoT Sensors,Beginner
J1190,SAP EWM,Advanced
J1191,Digital Electronics,Beginner
J1191,Machine Learning,Beginner
J1191,FastAPI,Beginner
J1191,React,Beginner
J1192,SQL,Intermediate
J1192,FastAPI,Advanced
J1192,Logistics Analytics,Beginner
J1192,Content Strategy,Intermediate
J1193,Quantum Computing Basics,Beginner
J1193,AWS,Advanced
J1193,SEO/SEM,Advanced
J1193,Electric Powertrain,Intermediate
J1194,Power BI,Beginner
J1194,C++,Advanced
J1194,SQL,Advanced
J1194,React,Beginner
J1194,Git,Beginner
J1195,Git,Beginner
J1195,Python,Beginner
J1195,Data Structures,Intermediate
J1195,Inventory Management,Beginner
J1196,Data Structures,Beginner
J1196,Content Strategy,Intermediate
J1196,AWS,Beginner
J1196,PLC Programming,Intermediate
J1196,SQL,Advanced
J1197,Python,Intermediate
J1197,Electric Powertrain,Beginner
J1197,Git,Advanced
J1198,Python,Advanced
J1198,Docker,Beginner
J1198,Inventory Management,Beginner
J1198,Logistics Analytics,Advanced
J1199,Data Structures,Beginner
J1199,Battery Management Systems,Intermediate
J1199,Quantum Computing Basics,Advanced
J1200,Inventory Management,Advanced
J1200,Battery Management Systems,Advanced
J1200,Logistics Analytics,Advanced
J1201,Content Strategy,Beginner
J1201,Git,Beginner
J1201,Solar PV Design,Beginner
J1201,Quantum Computing Basics,Intermediate
J1202,Content Strategy,Advanced
J1202,C++,Intermediate
J1202,IoT Sensors,Advanced
J1203,React,Beginner
J1203,Predictive Maintenance,Advanced
J1203,SCADA,Beginner
J1204,Solar PV Design,Advanced
J1204,Battery Management Systems,Intermediate
J1204,SCADA,Intermediate
J1205,Predictive Maintenance,Intermediate
J1205,AWS,Beginner
J1205,Grid Integration,Advanced
J1206,Digital Electronics,Advanced
J1206,Kubernetes,Beginner
J1206,Git,Beginner
J1206,SQL,Intermediate
J1207,Microprocessors,Intermediate
J1207,Git,Intermediate
J1207,C++,Advanced
J1207,SQL,Beginner
J1208,Kubernetes,Beginner
J1208,Git,Advanced
J1208,SAP EWM,Beginner
J1208,Predictive Maintenance,Intermediate
J1209,Grid Integration,Intermediate
J1209,Content Strategy,Intermediate
J1209,Inventory Management,Intermediate
J1210,Docker,Intermediate
J1210,C++,Intermediate
J1210,Content Strategy,Advanced
J1210,PLC Programming,Beginner
J1210,Git,Intermediate
J1211,Inventory Management,Intermediate
J1211,Solar PV Design,Intermediate
J1211,SQL,Intermediate
J1211,SAP EWM,Intermediate
J1212,SQL,Advanced
J1212,Node.js,Beginner
J1212,Battery Management Systems,Beginner
J1213,Quantum Computing Basics,Advanced
J1213,Electric Powertrain,Beginner
J1213,Logistics Analytics,Advanced
J1214,Docker,Intermediate
J1214,SCADA,Intermediate
J1214,Inventory Management,Advanced
J1214,Electric Powertrain,Intermediate
J1215,Data Structures,Advanced
J1215,Machine Learning,Beginner
J1215,Robotics Troubleshooting,Beginner
J1215,Microprocessors,Advanced
J1215,Grid Integration,Intermediate
J1216,Git,Beginner
J1216,Machine Learning,Beginner
J1216,PLC Programming,Beginner
J1216,Digital Electronics,Beginner
J1217,FastAPI,Advanced
J1217,Digital Electronics,Intermediate
J1217,SAP EWM,Intermediate
J1218,Kubernetes,Intermediate
J1218,IoT Sensors,Intermediate
J1218,AWS,Beginner
J1218,SAP EWM,Beginner
J1218,Solar PV Design,Intermediate
J1219,SEO/SEM,Intermediate
J1219,Digital Electronics,Advanced
J1219,Grid Integration,Intermediate
J1219,Robotics Troubleshooting,Advanced
J1220,PLC Programming,Advanced
J1220,Kubernetes,Intermediate
J1220,Predictive Maintenance,Intermediate
J1220,IoT Sensors,Intermediate
J1220,C++,Intermediate
J1221,Data Structures,Advanced
J1221,C++,Intermediate
J1221,Solar PV Design,Intermediate
J1221,Git,Intermediate
J1222,Microprocessors,Beginner
J1222,Grid Integration,Intermediate
J1222,Docker,Advanced
J1222,IoT Sensors,Advanced
J1222,React,Intermediate
J1223,Logistics Analytics,Beginner
J1223,Power BI,Beginner
J1223,React,Intermediate
J1224,Digital Electronics,Intermediate
J1224,SQL,Advanced
J1224,FastAPI,Intermediate
J1225,SAP EWM,Beginner
J1225,Robotics Troubleshooting,Beginner
J1225,Battery Management Systems,Intermediate
J1226,Electric Powertrain,Beginner
J1226,AWS,Intermediate
J1226,Solar PV Design,Advanced
J1226,Kubernetes,Intermediate
J1226,Node.js,Beginner
J1227,IoT Sensors,Intermediate
J1227,SQL,Advanced
J1227,Microprocessors,Beginner
J1228,SEO/SEM,Advanced
J1228,Content Strategy,Beginner
J1228,Quantum Computing Basics,Beginner
J1228,SAP EWM,Advanced
J1229,Logistics Analytics,Beginner
J1229,Power BI,Intermediate
J1229,SAP EWM,Intermediate
J1229,SCADA,Advanced
J1229,Digital Electronics,Intermediate
J1230,Solar PV Design,Intermediate
J1230,Electric Powertrain,Advanced
J1230,SAP EWM,Advanced
J1230,Power BI,Beginner
J1231,FastAPI,Beginner
J1231,Docker,Beginner
J1231,SEO/SEM,Beginner
J1232,Data Structures,Intermediate
J1232,Predictive Maintenance,Beginner
J1232,Kubernetes,Beginner
J1232,C++,Intermediate
J1232,Content Strategy,Beginner
J1233,C++,Advanced
J1233,SAP EWM,Advanced
J1233,Git,Advanced
J1234,Docker,Advanced
J1234,SQL,Beginner
J1234,Digital Electronics,Intermediate
J1235,Battery Management Systems,Advanced
J1235,React,Beginner
J1235,Power BI,Intermediate
J1235,IoT Sensors,Intermediate
J1235,Node.js,Advanced
J1236,Git,Intermediate
J1236,Inventory Management,Beginner
J1236,Docker,Intermediate
J1237,Logistics Analytics,Beginner
J1237,Machine Learning,Intermediate
J1237,PLC Programming,Advanced
J1237,C++,Beginner
J1238,Machine Learning,Intermediate
J1238,Robotics Troubleshooting,Intermediate
J1238,PLC Programming,Beginner
J1239,Microprocessors,Advanced
J1239,Battery Management Systems,Intermediate
J1239,Node.js,Beginner
J1240,Python,Advanced
J1240,Grid Integration,Intermediate
J1240,IoT Sensors,Beginner
J1240,Inventory Management,Advanced
J1241,Data Structures,Advanced
J1241,Electric Powertrain,Advanced
J1241,SCADA,Beginner
J1242,Electric Powertrain,Intermediate
J1242,Predictive Maintenance,Beginner
J1242,Docker,Beginner
J1242,Data Structures,Beginner
J1243,Robotics Troubleshooting,Advanced
J1243,Digital Electronics,Beginner
J1243,SCADA,Intermediate
J1243,Docker,Beginner
J1244,Git,Advanced
J1244,Electric Powertrain,Beginner
J1244,SQL,Advanced
J1244,Microprocessors,Intermediate
J1245,Electric Powertrain,Beginner
J1245,Node.js,Beginner
J1245,Quantum Computing Basics,Beginner
J1245,Machine Learning,Advanced
J1245,Power BI,Intermediate
J1246,IoT Sensors,Intermediate
J1246,Grid Integration,Advanced
J1246,Python,Advanced
J1246,Solar PV Design,Intermediate
J1247,Content Strategy,Advanced
J1247,React,Beginner
J1247,Data Structures,Beginner
J1248,Data Structures,Advanced
J1248,AWS,Intermediate
J1248,IoT Sensors,Intermediate
J1249,Git,Intermediate
J1249,AWS,Beginner
J1249,IoT Sensors,Advanced
J1249,Microprocessors,Advanced
J1249,SCADA,Intermediate
J1250,Microprocessors,Intermediate
J1250,Quantum Computing Basics,Beginner
J1250,FastAPI,Advanced
J1250,Git,Intermediate
J1250,Kubernetes,Advanced
J1251,Kubernetes,Intermediate
J1251,IoT Sensors,Advanced
J1251,Electric Powertrain,Intermediate
J1252,Quantum Computing Basics,Intermediate
J1252,Data Structures,Beginner
J1252,Predictive Maintenance,Intermediate
J1252,Kubernetes,Advanced
J1253,Predictive Maintenance,Intermediate
J1253,Solar PV Design,Advanced
J1253,Machine Learning,Intermediate
J1253,Power BI,Advanced
J1253,Data Structures,Advanced
J1254,Electric Powertrain,Intermediate
J1254,Power BI,Advanced
J1254,Machine Learning,Intermediate
J1254,Robotics Troubleshooting,Intermediate
J1254,Microprocessors,Beginner
J1255,SAP EWM,Advanced
J1255,Power BI,Beginner
J1255,IoT Sensors,Advanced
J1256,Git,Intermediate
J1256,Solar PV Design,Intermediate
J1256,SQL,Advanced
J1256,Microprocessors,Advanced
J1256,Electric Powertrain,Advanced
J1257,React,Beginner
J1257,PLC Programming,Intermediate
J1257,Docker,Intermediate
J1257,Digital Electronics,Intermediate
J1257,AWS,Beginner
J1258,Kubernetes,Beginner
J1258,SAP EWM,Intermediate
J1258,Solar PV Design,Intermediate
J1259,Docker,Beginner
J1259,Power BI,Advanced
J1259,PLC Programming,Intermediate
J1259,Digital Electronics,Beginner
J1260,Inventory Management,Beginner
J1260,Node.js,Advanced
J1260,SEO/SEM,Intermediate
J1261,FastAPI,Advanced
J1261,Microprocessors,Advanced
J1261,Kubernetes,Advanced
J1261,SCADA,Advanced
J1262,Solar PV Design,Beginner
J1262,PLC Programming,Intermediate
J1262,AWS,Beginner
J1262,React,Intermediate
J1262,Docker,Beginner
J1263,Node.js,Beginner
J1263,Quantum Computing Basics,Beginner
J1263,Logistics Analytics,Beginner
J1264,IoT Sensors,Intermediate
J1264,Logistics Analytics,Intermediate
J1264,Inventory Management,Intermediate
J1265,SEO/SEM,Beginner
J1265,Predictive Maintenance,Advanced
J1265,C++,Advanced
J1265,React,Beginner
J1266,Electric Powertrain,Beginner
J1266,Data Structures,Beginner
J1266,Grid Integration,Intermediate
J1267,Grid Integration,Advanced
J1267,Kubernetes,Intermediate
J1267,SQL,Advanced
J1268,AWS,Advanced
J1268,Robotics Troubleshooting,Beginner
J1268,Grid Integration,Advanced
J1268,Git,Advanced
J1268,SCADA,Advanced
J1269,PLC Programming,Beginner
J1269,SAP EWM,Beginner
J1269,Logistics Analytics,Advanced
J1269,Node.js,Intermediate
J1270,SQL,Beginner
J1270,FastAPI,Intermediate
J1270,Logistics Analytics,Intermediate
J1270,Node.js,Beginner
J1270,Power BI,Advanced
J1271,FastAPI,Beginner
J1271,Inventory Management,Advanced
J1271,SEO/SEM,Intermediate
J1271,SAP EWM,Advanced
J1272,IoT Sensors,Beginner
J1272,SAP EWM,Advanced
J1272,C++,Intermediate
J1272,Microprocessors,Intermediate
J1273,Inventory Management,Intermediate
J1273,Node.js,Intermediate
J1273,Docker,Advanced
J1274,React,Advanced
J1274,Microprocessors,Advanced
J1274,Power BI,Intermediate
J1274,SAP EWM,Advanced
J1275,Predictive Maintenance,Intermediate
J1275,Quantum Computing Basics,Intermediate
J1275,Solar PV Design,Beginner
J1275,Inventory Management,Beginner
J1275,SCADA,Intermediate
J1276,Grid Integration,Intermediate
J1276,Data Structures,Intermediate
J1276,Quantum Computing Basics,Intermediate
J1276,PLC Programming,Advanced
J1277,Node.js,Intermediate
J1277,C++,Advanced
J1277,SAP EWM,Intermediate
J1277,SQL,Intermediate
J1278,Content Strategy,Advanced
J1278,C++,Intermediate
J1278,Digital Electronics,Advanced
J1278,PLC Programming,Intermediate
J1279,SCADA,Intermediate
J1279,Logistics Analytics,Intermediate
J1279,Content Strategy,Advanced
J1280,Docker,Beginner
J1280,Grid Integration,Beginner
J1280,Inventory Management,Advanced
J1281,SEO/SEM,Beginner
J1281,PLC Programming,Advanced
J1281,SCADA,Beginner
J1282,Grid Integration,Beginner
J1282,Data Structures,Intermediate
J1282,Git,Beginner
J1282,Node.js,Beginner
J1283,SAP EWM,Beginner
J1283,Content Strategy,Beginner
J1283,React,Advanced
J1283,Logistics Analytics,Beginner
J1283,IoT Sensors,Beginner
J1284,Battery Management Systems,Intermediate
J1284,AWS,Intermediate
J1284,SCADA,Advanced
J1284,C++,Intermediate
J1284,SEO/SEM,Intermediate
J1285,PLC Programming,Advanced
J1285,Electric Powertrain,Advanced
J1285,Git,Advanced
J1286,Python,Advanced
J1286,Docker,Beginner
J1286,Kubernetes,Advanced
J1286,FastAPI,Beginner
J1287,Solar PV Design,Beginner
J1287,Grid Integration,Intermediate
J1287,Predictive Maintenance,Beginner
J1287,SCADA,Beginner
J1288,Kubernetes,Intermediate
J1288,Node.js,Advanced
J1288,Quantum Computing Basics,Advanced
J1288,Machine Learning,Beginner
J1289,Docker,Beginner
J1289,Electric Powertrain,Beginner
J1289,Power BI,Advanced
J1289,Digital Electronics,Beginner
J1289,SQL,Beginner
J1290,Content Strategy,Intermediate
J1290,Logistics Analytics,Intermediate
J1290,C++,Advanced
J1290,PLC Programming,Beginner
J1290,Data Structures,Beginner
J1291,SCADA,Advanced
J1291,Kubernetes,Beginner
J1291,C++,Beginner
J1291,Solar PV Design,Intermediate
J1291,Quantum Computing Basics,Intermediate
J1292,Microprocessors,Beginner
J1292,Data Structures,Intermediate
J1292,Battery Management Systems,Intermediate
J1293,SEO/SEM,Intermediate
J1293,Inventory Management,Advanced
J1293,Git,Beginner
J1293,SAP EWM,Beginner
J1294,Node.js,Intermediate
J1294,Predictive Maintenance,Intermediate
J1294,SEO/SEM,Advanced
J1294,PLC Programming,Advanced
J1295,Inventory Management,Intermediate
J1295,PLC Programming,Advanced
J1295,Python,Advanced
J1295,Solar PV Design,Advanced
J1296,Solar PV Design,Intermediate
J1296,Microprocessors,Beginner
J1296,Inventory Management,Advanced
J1296,Quantum Computing Basics,Beginner
J1297,Digital Electronics,Beginner
J1297,IoT Sensors,Beginner
J1297,Git,Intermediate
J1297,React,Advanced
J1297,Microprocessors,Intermediate
J1298,React,Advanced
J1298,Node.js,Beginner
J1298,C++,Advanced
J1298,Grid Integration,Beginner
J1298,Logistics Analytics,Intermediate
J1299,IoT Sensors,Intermediate
J1299,Quantum Computing Basics,Beginner
J1299,Digital Electronics,Intermediate
J1300,Electric Powertrain,Advanced
J1300,Logistics Analytics,Intermediate
J1300,Quantum Computing Basics,Beginner
J1300,Content Strategy,Advanced
J1301,Machine Learning,Beginner
J1301,Predictive Maintenance,Advanced
J1301,Electric Powertrain,Beginner
J1302,C++,Advanced
J1302,IoT Sensors,Advanced
J1302,Node.js,Intermediate
J1302,Digital Electronics,Beginner
J1303,Quantum Computing Basics,Advanced
J1303,SQL,Advanced
J1303,Electric Powertrain,Beginner
J1303,PLC Programming,Beginner
J1303,C++,Beginner
J1304,Digital Electronics,Beginner
J1304,Data Structures,Intermediate
J1304,Logistics Analytics,Intermediate
J1305,FastAPI,Advanced
J1305,Docker,Intermediate
J1305,Data Structures,Advanced
J1305,PLC Programming,Advanced
J1305,Power BI,Advanced
J1306,PLC Programming,Advanced
J1306,Battery Management Systems,Intermediate
J1306,Grid Integration,Intermediate
J1306,React,Beginner
J1306,Robotics Troubleshooting,Beginner
J1307,Quantum Computing Basics,Intermediate
J1307,Solar PV Design,Intermediate
J1307,Inventory Management,Intermediate
J1307,Node.js,Advanced
J1307,Battery Management Systems,Advanced
J1308,C++,Advanced
J1308,Digital Electronics,Advanced
J1308,Git,Advanced
J1308,Content Strategy,Advanced
J1309,Grid Integration,Beginner
J1309,Docker,Intermediate
J1309,Quantum Computing Basics,Intermediate
J1309,Content Strategy,Beginner
J1309,PLC Programming,Advanced
J1310,Quantum Computing Basics,Advanced
J1310,Kubernetes,Beginner
J1310,SCADA,Beginner
J1311,Quantum Computing Basics,Advanced
J1311,FastAPI,Advanced
J1311,C++,Advanced
J1311,AWS,Advanced
J1311,Python,Intermediate
J1312,Inventory Management,Advanced
J1312,FastAPI,Intermediate
J1312,Microprocessors,Beginner
J1312,Docker,Advanced
J1313,Grid Integration,Intermediate
J1313,Git,Advanced
J1313,Microprocessors,Intermediate
J1314,Electric Powertrain,Beginner
J1314,SQL,Intermediate
J1314,SAP EWM,Advanced
J1315,Grid Integration,Intermediate
J1315,Node.js,Intermediate
J1315,Digital Electronics,Intermediate
J1315,React,Beginner
J1316,PLC Programming,Advanced
J1316,React,Advanced
J1316,Robotics Troubleshooting,Beginner
J1317,PLC Programming,Advanced
J1317,Grid Integration,Advanced
J1317,Node.js,Beginner
J1317,Battery Management Systems,Advanced
J1317,Digital Electronics,Intermediate
J1318,IoT Sensors,Advanced
J1318,Python,Intermediate
J1318,SQL,Beginner
J1318,AWS,Beginner
J1319,Digital Electronics,Advanced
J1319,Power BI,Advanced
J1319,Grid Integration,Advanced
J1319,C++,Advanced
J1320,Electric Powertrain,Advanced
J1320,PLC Programming,Beginner
J1320,FastAPI,Beginner
J1321,Kubernetes,Advanced
J1321,Digital Electronics,Intermediate
J1321,Content Strategy,Intermediate
J1321,SAP EWM,Intermediate
J1321,Grid Integration,Beginner
J1322,Power BI,Beginner
J1322,Battery Management Systems,Advanced
J1322,Robotics Troubleshooting,Advanced
J1322,Grid Integration,Advanced
J1322,Docker,Beginner
J1323,SCADA,Intermediate
J1323,Logistics Analytics,Advanced
J1323,FastAPI,Beginner
J1323,Power BI,Beginner
J1324,Quantum Computing Basics,Beginner
J1324,Inventory Management,Beginner
J1324,Grid Integration,Intermediate
J1325,FastAPI,Advanced
J1325,Docker,Advanced
J1325,SQL,Beginner
J1325,Data Structures,Intermediate
J1326,Grid Integration,Advanced
J1326,Digital Electronics,Advanced
J1326,Data Structures,Intermediate
J1327,AWS,Intermediate
J1327,PLC Programming,Beginner
J1327,Machine Learning,Beginner
J1327,Predictive Maintenance,Intermediate
J1327,FastAPI,Beginner
J1328,Power BI,Beginner
J1328,Solar PV Design,Advanced
J1328,Quantum Computing Basics,Intermediate
J1328,SEO/SEM,Beginner
J1328,IoT Sensors,Beginner
J1329,Inventory Management,Beginner
J1329,Logistics Analytics,Beginner
J1329,Solar PV Design,Advanced
J1330,Content Strategy,Beginner
J1330,Node.js,Beginner
J1330,SAP EWM,Intermediate
J1331,Content Strategy,Advanced
J1331,Machine Learning,Intermediate
J1331,Git,Beginner
J1331,Data Structures,Advanced
J1331,Node.js,Intermediate
J1332,Content Strategy,Intermediate
J1332,SCADA,Beginner
J1332,Grid Integration,Intermediate
J1333,SEO/SEM,Advanced
J1333,Data Structures,Beginner
J1333,React,Advanced
J1333,Grid Integration,Beginner
J1334,Predictive Maintenance,Intermediate
J1334,Kubernetes,Beginner
J1334,FastAPI,Intermediate
J1334,Quantum Computing Basics,Intermediate
J1334,Logistics Analytics,Beginner
J1335,Git,Beginner
J1335,Predictive Maintenance,Beginner
J1335,AWS,Intermediate
J1335,Inventory Management,Advanced
J1336,C++,Advanced
J1336,Logistics Analytics,Intermediate
J1336,Solar PV Design,Beginner
J1337,React,Advanced
J1337,Content Strategy,Advanced
J1337,IoT Sensors,Advanced
J1338,Content Strategy,Advanced
J1338,Grid Integration,Beginner
