job_id,district,company,role,salary,experience,description,date
J1304,Pune,Company_73,Cloud Architect,1426805,2 years,Sample job description,2026-09-01
J1305,Nagpur,Company_39,Solar Grid Engineer,902753,4 years,Sample job description,2026-09-01
J1306,Nashik,Company_41,Robotics Maintenance Tech,922572,2 years,Sample job description,2026-09-01
J1307,Nagpur,Company_86,Supply Chain Coordinator,624674,1 years,Sample job description,2026-09-01
J1308,Nagpur,Company_80,Cloud Architect,657003,3 years,Sample job description,2026-09-01
J1309,Chhatrapati Sambhajinagar,Company_88,PLC Programmer,518019,1 years,Sample job description,2026-09-01
J1310,Pune,Company_66,Digital Marketing Specialist,513735,3 years,Sample job description,2026-09-01
J1311,Nagpur,Company_90,Supply Chain Coordinator,1085445,2 years,Sample job description,2026-09-01
J1312,Nagpur,Company_26,Cloud Architect,604188,3 years,Sample job description,2026-09-01
J1313,Nashik,Company_36,Solar Grid Engineer,1348952,0 years,Sample job description,2026-09-01
J1314,Nashik,Company_60,Digital Marketing Specialist,978757,2 years,Sample job description,2026-09-01
J1315,Pune,Company_95,Solar Grid Engineer,1089133,1 years,Sample job description,2026-09-01
J1316,Mumbai,Company_81,EV Battery Technician,908667,4 years,Sample job description,2026-09-01
J1317,Nashik,Company_52,Warehouse Manager,1399760,5 years,Sample job description,2026-09-01
J1318,Pune,Company_43,Warehouse Manager,470566,2 years,Sample job description,2026-09-01
J1319,Nashik,Company_64,Warehouse Manager,1491738,0 years,Sample job description,2026-09-01
J1320,Mumbai,Company_48,Solar Grid Engineer,569116,5 years,Sample job description,2026-09-01
J1321,Mumbai,Company_80,Digital Marketing Specialist,415954,4 years,Sample job description,2026-09-01
J1322,Mumbai,Company_65,Data Analyst,1231867,1 years,Sample job description,2026-09-01
J1323,Nagpur,Company_66,Digital Marketing Specialist,1494085,5 years,Sample job description,2026-09-01
J1324,Nagpur,Company_89,EV Battery Technician,721524,3 years,Sample job description,2026-09-01
J1325,Chhatrapati Sambhajinagar,Company_83,PLC Programmer,596452,4 years,Sample job description,2026-09-01
J1326,Nagpur,Company_69,Data Analyst,572645,3 years,Sample job description,2026-09-01
J1327,Nagpur,Company_91,Data Analyst,852695,1 years,Sample job description,2026-09-01
J1328,Mumbai,Company_47,Cloud Architect,369778,4 years,Sample job description,2026-09-01
J1329,Nagpur,Company_9,Robotics Maintenance Tech,711588,3 years,Sample job description,2026-09-01
J1330,Nashik,Company_54,Robotics Maintenance Tech,782341,4 years,Sample job description,2026-09-01
J1331,Chhatrapati Sambhajinagar,Company_45,Cloud Architect,346627,5 years,Sample job description,2026-09-01
J1332,Chhatrapati Sambhajinagar,Company_32,EV Battery Technician,507116,1 years,Sample job description,2026-09-01
J1333,Pune,Company_61,PLC Programmer,396031,0 years,Sample job description,2026-09-01
J1334,Pune,Company_92,Cloud Architect,1179909,2 years,Sample job description,2026-09-01
J1335,Mumbai,Company_26,Robotics Maintenance Tech,701779,2 years,Sample job description,2026-09-01
J1336,Pune,Company_9,Robotics Maintenance Tech,1171956,1 years,Sample job description,2026-09-01
J1337,Nashik,Company_17,PLC Programmer,640249,2 years,Sample job description,2026-09-01
J1338,Mumbai,Company_14,Warehouse Manager,1420278,5 years,Sample job description,2026-09-01
J1339,Pune,Company_32,Robotics Maintenance Tech,734325,4 years,Sample job description,2026-09-01
J1340,Pune,Company_31,Solar Grid Engineer,521876,0 years,Sample job description,2026-09-01
J1341,Pune,Company_56,Digital Marketing Specialist,706183,5 years,Sample job description,2026-09-01
J1342,Nashik,Company_83,Full Stack Developer,411130,3 years,Sample job description,2026-09-01
J1343,Nashik,Company_39,Full Stack Developer,418384,2 years,Sample job description,2026-09-01
J1344,Nashik,Company_24,Data Analyst,750586,1 years,Sample job description,2026-09-01
J1345,Chhatrapati Sambhajinagar,Company_19,Full Stack Developer,1477446,4 years,Sample job description,2026-09-01
J1346,Pune,Company_12,Cloud Architect,879129,4 years,Sample job description,2026-09-01
J1347,Nashik,Company_68,Robotics Maintenance Tech,378704,5 years,Sample job description,2026-09-01
J1348,Pune,Company_73,Full Stack Developer,324314,1 years,Sample job description,2026-09-01
J1349,Chhatrapati Sambhajinagar,Company_66,Data Analyst,1307239,1 years,Sample job description,2026-09-01
J1350,Nagpur,Company_72,Data Analyst,859742,2 years,Sample job description,2026-09-01
J1351,Chhatrapati Sambhajinagar,Company_47,EV Battery Technician,433825,3 years,Sample job description,2026-09-01
J1352,Pune,Company_38,Robotics Maintenance Tech,1472644,0 years,Sample job description,2026-09-01
J1353,Nashik,Company_69,Supply Chain Coordinator,599022,3 years,Sample job description,2026-09-01
J1354,Pune,Company_70,Solar Grid Engineer,1019531,1 years,Sample job description,2026-09-01
J1355,Pune,Company_35,Cloud Architect,401521,3 years,Sample job description,2026-09-01
J1356,Nashik,Company_34,Warehouse Manager,1334530,1 years,Sample job description,2026-09-01
J1357,Mumbai,Company_74,Supply Chain Coordinator,1082349,2 years,Sample job description,2026-09-01
J1358,Nagpur,Company_27,Digital Marketing Specialist,1389113,2 years,Sample job description,2026-09-01
J1359,Chhatrapati Sambhajinagar,Company_23,PLC Programmer,581988,5 years,Sample job description,2026-09-01
J1360,Chhatrapati Sambhajinagar,Company_49,Robotics Maintenance Tech,449664,0 years,Sample job description,2026-09-01
J1361,Pune,Company_47,Data Analyst,1344949,5 years,Sample job description,2026-09-01
J1362,Nashik,Company_46,Full Stack Developer,738269,4 years,Sample job description,2026-09-01
J1363,Pune,Company_30,Supply Chain Coordinator,942900,4 years,Sample job description,2026-09-01
J1364,Chhatrapati Sambhajinagar,Company_6,Full Stack Developer,571268,4 years,Sample job description,2026-09-01
J1365,Chhatrapati Sambhajinagar,Company_85,Cloud Architect,893996,0 years,Sample job description,2026-09-01
J1366,Pune,Company_77,Data Analyst,1264138,4 years,Sample job description,2026-09-01
J1367,Nashik,Company_84,Cloud Architect,1420979,1 years,Sample job description,2026-09-01
J1368,Mumbai,Company_19,Digital Marketing Specialist,934702,3 years,Sample job description,2026-09-01
J1369,Mumbai,Company_26,Full Stack Developer,1063691,3 years,Sample job description,2026-09-01
J1370,Mumbai,Company_44,Warehouse Manager,1497705,2 years,Sample job description,2026-09-01
J1371,Pune,Company_65,Solar Grid Engineer,688249,3 years,Sample job description,2026-09-01
J1372,Nashik,Company_74,EV Battery Technician,1157487,5 years,Sample job description,2026-09-01
J1373,Mumbai,Company_86,Full Stack Developer,727882,1 years,Sample job description,2026-09-01
J1374,Chhatrapati Sambhajinagar,Company_53,Data Analyst,497911,0 years,Sample job description,2026-09-01
J1375,Nashik,Company_54,Warehouse Manager,1288367,5 years,Sample job description,2026-09-01
J1376,Mumbai,Company_4,Data Analyst,1356325,3 years,Sample job description,2026-09-01
J1377,Chhatrapati Sambhajinagar,Company_33,Cloud Architect,1021448,3 years,Sample job description,2026-09-01
J1378,Chhatrapati Sambhajinagar,Company_34,Full Stack Developer,826036,5 years,Sample job description,2026-09-01
J1379,Nashik,Company_3,Robotics Maintenance Tech,1248162,2 years,Sample job description,2026-09-01
J1380,Nashik,Company_35,Digital Marketing Specialist,702448,0 years,Sample job description,2026-09-01
J1381,Pune,Company_3,PLC Programmer,785827,3 years,Sample job description,2026-09-01
J1382,Pune,Company_51,EV Battery Technician,801757,2 years,Sample job description,2026-09-01
J1383,Nashik,Company_71,Warehouse Manager,525513,1 years,Sample job description,2026-09-01
J1384,Mumbai,Company_79,EV Battery Technician,906844,0 years,Sample job description,2026-09-01
J1385,Chhatrapati Sambhajinagar,Company_66,Full Stack Developer,1225908,5 years,Sample job description,2026-09-01
J1386,Pune,Company_64,Robotics Maintenance Tech,1162499,0 years,Sample job description,2026-09-01
J1387,Mumbai,Company_93,Robotics Maintenance Tech,1303568,4 years,Sample job description,2026-09-01
J1388,Nashik,Company_10,Cloud Architect,817228,0 years,Sample job description,2026-09-01
J1389,Pune,Company_46,PLC Programmer,657006,4 years,Sample job description,2026-09-01
J1390,Chhatrapati Sambhajinagar,Company_99,Warehouse Manager,1136678,1 years,Sample job description,2026-09-01
J1391,Nashik,Company_97,Robotics Maintenance Tech,1464661,5 years,Sample job description,2026-09-01
J1392,Nashik,Company_46,Supply Chain Coordinator,1055774,0 years,Sample job description,2026-09-01
J1393,Mumbai,Company_79,Digital Marketing Specialist,344512,5 years,Sample job description,2026-09-01
J1394,Nagpur,Company_60,Digital Marketing Specialist,1321010,5 years,Sample job description,2026-09-01
J1395,Mumbai,Company_19,Full Stack Developer,541117,1 years,Sample job description,2026-09-01
J1396,Nagpur,Company_100,Warehouse Manager,873517,5 years,Sample job description,2026-09-01
J1397,Nashik,Company_93,Supply Chain Coordinator,791397,0 years,Sample job description,2026-09-01
J1398,Nagpur,Company_78,Digital Marketing Specialist,1203961,1 years,Sample job description,2026-09-01
J1399,Chhatrapati Sambhajinagar,Company_76,Digital Marketing Specialist,458490,3 years,Sample job description,2026-09-01
J1400,Pune,Company_63,Digital Marketing Specialist,566157,2 years,Sample job description,2026-09-01
J1401,Mumbai,Company_78,Cloud Architect,323496,4 years,Sample job description,2026-09-01
J1402,Mumbai,Company_30,Solar Grid Engineer,1028910,2 years,Sample job description,2026-09-01
J1403,Pune,Company_4,Data Analyst,616660,5 years,Sample job description,2026-09-01
J1404,Nagpur,Company_89,Supply Chain Coordinator,555600,1 years,Sample job description,2026-09-01
J1405,Mumbai,Company_35,PLC Programmer,468630,5 years,Sample job description,2026-09-01
J1406,Mumbai,Company_97,Robotics Maintenance Tech,859491,4 years,Sample job description,2026-09-01
J1407,Nagpur,Company_85,Full Stack Developer,721179,2 years,Sample job description,2026-09-01
J1408,Mumbai,Company_44,Supply Chain Coordinator,1289096,2 years,Sample job description,2026-09-01
J1409,Pune,Company_90,Cloud Architect,480802,4 years,Sample job description,2026-09-01
J1410,Chhatrapati Sambhajinagar,Company_7,Robotics Maintenance Tech,404914,1 years,Sample job description,2026-09-01
J1411,Mumbai,Company_1,Cloud Architect,483363,4 years,Sample job description,2026-09-01
J1412,Mumbai,Company_84,Cloud Architect,1270937,0 years,Sample job description,2026-09-01
J1413,Mumbai,Company_65,Full Stack Developer,1249229,1 years,Sample job description,2026-09-01
J1414,Chhatrapati Sambhajinagar,Company_50,EV Battery Technician,593477,1 years,Sample job description,2026-09-01
J1415,Nagpur,Company_30,Solar Grid Engineer,1402920,1 years,Sample job description,2026-09-01
J1416,Nashik,Company_60,PLC Programmer,351800,0 years,Sample job description,2026-09-01
J1417,Pune,Company_62,Cloud Architect,955755,4 years,Sample job description,2026-09-01
J1418,Nagpur,Company_97,Robotics Maintenance Tech,728072,5 years,Sample job description,2026-09-01
J1419,Nashik,Company_55,Cloud Architect,578987,0 years,Sample job description,2026-09-01
J1420,Chhatrapati Sambhajinagar,Company_79,Warehouse Manager,1425303,0 years,Sample job description,2026-09-01
J1421,Nashik,Company_11,PLC Programmer,1271400,3 years,Sample job description,2026-09-01
J1422,Mumbai,Company_10,Warehouse Manager,1386300,0 years,Sample job description,2026-09-01
J1423,Pune,Company_49,Robotics Maintenance Tech,303586,4 years,Sample job description,2026-09-01
J1424,Chhatrapati Sambhajinagar,Company_13,EV Battery Technician,535163,0 years,Sample job description,2026-09-01
J1425,Nashik,Company_86,Digital Marketing Specialist,935575,1 years,Sample job description,2026-09-01
J1426,Pune,Company_86,Warehouse Manager,1430768,0 years,Sample job description,2026-09-01
J1427,Pune,Company_88,Full Stack Developer,1109009,4 years,Sample job description,2026-09-01
J1428,Nagpur,Company_95,PLC Programmer,1435461,4 years,Sample job description,2026-09-01
J1429,Nagpur,Company_86,Robotics Maintenance Tech,508217,2 years,Sample job description,2026-09-01
J1430,Mumbai,Company_71,Full Stack Developer,1470966,4 years,Sample job description,2026-09-01
J1431,Nashik,Company_19,Solar Grid Engineer,612848,4 years,Sample job description,2026-09-01
J1432,Mumbai,Company_49,Digital Marketing Specialist,421098,0 years,Sample job description,2026-09-01
J1433,Mumbai,Company_12,Robotics Maintenance Tech,1420366,0 years,Sample job description,2026-09-01
J1434,Nashik,Company_7,Solar Grid Engineer,1381804,0 years,Sample job description,2026-09-01
J1435,Nashik,Company_46,Digital Marketing Specialist,1250645,1 years,Sample job description,2026-09-01
J1436,Pune,Company_57,EV Battery Technician,1147670,5 years,Sample job description,2026-09-01
J1437,Chhatrapati Sambhajinagar,Company_16,Warehouse Manager,1209959,4 years,Sample job description,2026-09-01
J1438,Chhatrapati Sambhajinagar,Company_15,Data Analyst,1008743,2 years,Sample job description,2026-09-01
J1439,Nashik,Company_44,Cloud Architect,1300760,4 years,Sample job description,2026-09-01
J1440,Mumbai,Company_88,PLC Programmer,1237121,1 years,Sample job description,2026-09-01
J1441,Chhatrapati Sambhajinagar,Company_24,PLC Programmer,649617,1 years,Sample job description,2026-09-01
J1442,Nagpur,Company_81,PLC Programmer,607194,0 years,Sample job description,2026-09-01
J1443,Nashik,Company_28,Full Stack Developer,1387812,0 years,Sample job description,2026-09-01
J1444,Nashik,Company_48,EV Battery Technician,534988,0 years,Sample job description,2026-09-01
J1445,Nashik,Company_74,Full Stack Developer,735648,5 years,Sample job description,2026-09-01
J1446,Mumbai,Company_40,Robotics Maintenance Tech,1459675,5 years,Sample job description,2026-09-01
J1447,Chhatrapati Sambhajinagar,Company_10,Supply Chain Coordinator,604663,5 years,Sample job description,2026-09-01
J1448,Pune,Company_68,Solar Grid Engineer,1293509,1 years,Sample job description,2026-09-01
J1449,Nashik,Company_63,Warehouse Manager,1364370,3 years,Sample job description,2026-09-01
J1450,Mumbai,Company_92,Supply Chain Coordinator,418482,0 years,Sample job description,2026-09-01
J1451,Chhatrapati Sambhajinagar,Company_28,Solar Grid Engineer,1460473,1 years,Sample job description,2026-09-01
J1452,Nagpur,Company_44,Solar Grid Engineer,1479421,2 years,Sample job description,2026-09-01
J1453,Pune,Company_86,Full Stack Developer,872547,5 years,Sample job description,2026-09-01
J1454,Mumbai,Company_18,Warehouse Manager,719494,0 years,Sample job description,2026-09-01
J1455,Mumbai,Company_44,Robotics Maintenance Tech,828894,5 years,Sample job description,2026-09-01
J1456,Chhatrapati Sambhajinagar,Company_29,Full Stack Developer,411347,3 years,Sample job description,2026-09-01
J1457,Pune,Company_43,PLC Programmer,776354,0 years,Sample job description,2026-09-01
J1458,Nagpur,Company_83,PLC Programmer,1220735,0 years,Sample job description,2026-09-01
J1459,Nagpur,Company_54,Full Stack Developer,577146,4 years,Sample job description,2026-09-01
J1460,Pune,Company_69,EV Battery Technician,987597,5 years,Sample job description,2026-09-01
J1461,Mumbai,Company_50,Solar Grid Engineer,1267708,2 years,Sample job description,2026-09-01
J1462,Nashik,Company_4,Warehouse Manager,1136451,3 years,Sample job description,2026-09-01
J1463,Chhatrapati Sambhajinagar,Company_93,Robotics Maintenance Tech,1298966,3 years,Sample job description,2026-09-01
J1464,Chhatrapati Sambhajinagar,Company_86,Supply Chain Coordinator,1141388,2 years,Sample job description,2026-09-01
J1465,Pune,Company_21,Supply Chain Coordinator,947306,1 years,Sample job description,2026-09-01
J1466,Nashik,Company_35,EV Battery Technician,1251318,0 years,Sample job description,2026-09-01
J1467,Mumbai,Company_67,Solar Grid Engineer,376943,5 years,Sample job description,2026-09-01
